Raman Shift (cm-1),reference styrene
2059,63.7591743469238
2058,61.1926536560059
2057,65.8005218505859
2056,69.721435546875
2055,68.4940185546875
2054,65.9503631591797
2053,69.1781845092773
2052,73.403434753418
2051,74.1752166748047
2050,71.5104598999023
2049,68.239501953125
2048,66.4205551147461
2047,64.8355255126953
2046,62.7080917358398
2045,60.4309387207031
2044,60.206657409668
2043,60.9806022644043
2042,59.4058113098145
2041,57.4012565612793
2040,56.2834434509277
2039,54.9251327514648
2038,58.3568077087402
2037,66.8940277099609
2036,64.5152893066406
2035,53.7396392822266
2034,49.1663475036621
2033,51.9039268493652
2032,55.9128265380859
2031,52.5156784057617
2030,44.9313201904297
2029,40.0890960693359
2028,42.3434638977051
2027,46.1031150817871
2026,44.9361839294434
2025,46.8718109130859
2024,50.9313507080078
2023,48.2340507507324
2022,45.9066848754883
2021,46.6288986206055
2020,40.8151359558105
2019,35.9178466796875
2018,40.1964111328125
2017,42.3179244995117
2016,40.0041275024414
2015,39.5566024780273
2014,42.7038612365723
2013,46.7070617675781
2012,45.9674339294434
2011,43.7031326293945
2010,43.8329925537109
2009,43.8966064453125
2008,42.9412651062012
2007,41.9118270874023
2006,42.6801681518555
2005,44.796329498291
2004,45.6372718811035
2003,46.3162727355957
2002,47.7312240600586
2001,47.9783020019531
2000,46.8803672790527
1999,45.4944152832031
1998,44.8049392700195
1997,44.9783935546875
1996,46.0425834655762
1995,51.3858757019043
1994,57.9796028137207
1993,52.8698959350586
1992,44.4720268249512
1991,45.9461097717285
1990,49.8663215637207
1989,52.8095588684082
1988,57.6550483703613
1987,64.6292037963867
1986,71.717155456543
1985,75.2301025390625
1984,74.7520294189453
1983,73.2429275512695
1982,77.2400894165039
1981,84.8150253295898
1980,88.5744857788086
1979,91.1541748046875
1978,93.8694076538086
1977,92.9007797241211
1976,90.8722152709961
1975,92.2280654907227
1974,97.4312896728516
1973,102.009460449219
1972,100.326698303223
1971,97.0651931762695
1970,95.4419860839844
1969,93.1595077514648
1968,90.6775588989258
1967,89.3226547241211
1966,88.848503112793
1965,88.0861587524414
1964,86.5091018676758
1963,88.5470581054688
1962,92.249397277832
1961,87.5068969726563
1960,83.0757904052734
1959,86.8237380981445
1958,83.6562881469727
1957,78.0353469848633
1956,86.3265762329102
1955,95.1279373168945
1954,94.1390228271484
1953,88.422233581543
1952,79.2838287353516
1951,69.1132354736328
1950,67.9527893066406
1949,70.20361328125
1948,62.4369964599609
1947,60.3277969360352
1946,69.48046875
1945,70.7066650390625
1944,64.0570831298828
1943,58.4152984619141
1942,56.7825660705566
1941,58.0027923583984
1940,58.9607963562012
1939,61.0211944580078
1938,62.7457847595215
1937,57.3902359008789
1936,50.6693878173828
1935,50.2038879394531
1934,48.780876159668
1933,46.9002418518066
1932,52.0909957885742
1931,54.7759017944336
1930,49.5378608703613
1929,47.3931198120117
1928,48.0708389282227
1927,45.5049629211426
1926,40.937614440918
1925,38.832347869873
1924,43.5743942260742
1923,47.270622253418
1922,44.7673873901367
1921,44.8859100341797
1920,47.1313209533691
1919,45.6467399597168
1918,43.367488861084
1917,41.6669044494629
1916,38.3651084899902
1915,38.919017791748
1914,45.1822776794434
1913,43.7458534240723
1912,39.0918006896973
1911,45.9937133789063
1910,51.9644050598145
1909,49.6805686950684
1908,49.7099571228027
1907,52.4181861877441
1906,53.4105606079102
1905,52.5126304626465
1904,52.8122138977051
1903,58.3155212402344
1902,64.5482482910156
1901,66.5464248657227
1900,64.0581436157227
1899,61.0877876281738
1898,61.1524391174316
1897,57.8985862731934
1896,52.4221839904785
1895,55.070499420166
1894,61.0840148925781
1893,63.106502532959
1892,62.8732490539551
1891,60.3248596191406
1890,54.6103363037109
1889,52.1765823364258
1888,56.4005355834961
1887,62.812614440918
1886,64.9807205200195
1885,59.861499786377
1884,56.0013275146484
1883,56.1357879638672
1882,55.4129638671875
1881,52.090087890625
1880,49.2032890319824
1879,55.469425201416
1878,65.2355270385742
1877,66.0735397338867
1876,60.8957481384277
1875,57.6420211791992
1874,63.9884223937988
1873,71.806770324707
1872,70.7428512573242
1871,65.0471801757813
1870,62.0376052856445
1869,67.2738189697266
1868,73.2720794677734
1867,72.2720336914063
1866,64.6074523925781
1865,59.2038116455078
1864,63.285285949707
1863,59.4851455688477
1862,48.5356101989746
1861,56.1788368225098
1860,66.5633010864258
1859,60.3934020996094
1858,60.4123764038086
1857,69.6235809326172
1856,70.3775787353516
1855,64.324104309082
1854,59.8513259887695
1853,64.2988433837891
1852,71.3016662597656
1851,70.4015121459961
1850,69.6044845581055
1849,71.4674072265625
1848,67.619384765625
1847,64.2961196899414
1846,69.1882095336914
1845,74.2463455200195
1844,72.9137573242188
1843,64.2848739624023
1842,57.229362487793
1841,58.4226226806641
1840,63.8559417724609
1839,68.2329025268555
1838,67.816780090332
1837,65.3814926147461
1836,63.5873680114746
1835,62.8480377197266
1834,65.8506011962891
1833,73.0431976318359
1832,74.93505859375
1831,73.6569519042969
1830,81.6032104492188
1829,84.1219100952148
1828,72.2121429443359
1827,71.4693069458008
1826,79.1772994995117
1825,74.0624771118164
1824,74.7942047119141
1823,87.8431243896484
1822,83.159049987793
1821,70.0323486328125
1820,74.6498641967773
1819,87.2836837768555
1818,95.5705261230469
1817,95.0589370727539
1816,89.4968948364258
1815,84.7803421020508
1814,82.4535980224609
1813,82.2275238037109
1812,82.7939987182617
1811,83.398681640625
1810,83.5100479125977
1809,82.5143661499023
1808,78.5975189208984
1807,71.2787551879883
1806,70.4101943969727
1805,77.2651901245117
1804,75.9314651489258
1803,68.0436096191406
1802,64.3292770385742
1801,64.8383331298828
1800,65.0849533081055
1799,59.7079391479492
1798,59.0769805908203
1797,70.375244140625
1796,70.6602249145508
1795,60.7646751403809
1794,66.0406036376953
1793,72.1838912963867
1792,64.2562789916992
1791,61.7987632751465
1790,70.4140777587891
1789,79.7331848144531
1788,80.0578384399414
1787,74.1953964233398
1786,84.97216796875
1785,109.059692382813
1784,127.119522094727
1783,136.957015991211
1782,142.546569824219
1781,149.976913452148
1780,162.175872802734
1779,177.090744018555
1778,182.651718139648
1777,170.082992553711
1776,140.110488891602
1775,115.795516967773
1774,114.613647460938
1773,109.720962524414
1772,94.3807830810547
1771,88.0522155761719
1770,88.3936386108398
1769,88.0168762207031
1768,89.6350784301758
1767,90.656608581543
1766,85.0222396850586
1765,81.355598449707
1764,84.2786254882813
1763,81.4778823852539
1762,77.2740097045898
1761,84.8495712280273
1760,90.7996520996094
1759,86.7384414672852
1758,85.2164077758789
1757,86.3810958862305
1756,84.3324661254883
1755,87.9428253173828
1754,94.0109405517578
1753,80.0705184936523
1752,66.4318084716797
1751,81.1334991455078
1750,88.8761367797852
1749,77.268310546875
1748,77.6296081542969
1747,84.6427917480469
1746,82.1604385375977
1745,83.4050903320313
1744,89.373046875
1743,83.8429946899414
1742,77.2952575683594
1741,82.3175506591797
1740,83.3031616210938
1739,75.7196197509766
1738,70.8104782104492
1737,74.958740234375
1736,87.2625045776367
1735,95.4798889160156
1734,97.2224044799805
1733,98.9454193115234
1732,94.470344543457
1731,83.1181106567383
1730,85.417121887207
1729,99.2981109619141
1728,104.567504882813
1727,102.872283935547
1726,99.6820602416992
1725,93.5132904052734
1724,93.6658935546875
1723,111.938697814941
1722,126.061485290527
1721,121.831504821777
1720,118.479766845703
1719,119.482437133789
1718,116.18913269043
1717,111.120071411133
1716,108.506141662598
1715,109.493194580078
1714,111.441864013672
1713,111.017753601074
1712,112.455154418945
1711,116.715087890625
1710,116.836349487305
1709,115.460502624512
1708,118.87882232666
1707,120.003082275391
1706,116.19807434082
1705,116.260078430176
1704,118.480758666992
1703,118.623718261719
1702,131.184265136719
1701,150.644790649414
1700,140.138122558594
1699,125.576713562012
1698,149.678314208984
1697,165.020858764648
1696,151.080642700195
1695,153.350204467773
1694,165.597290039063
1693,160.5751953125
1692,161.466735839844
1691,176.580383300781
1690,178.979553222656
1689,175.594192504883
1688,185.510345458984
1687,192.090744018555
1686,186.519088745117
1685,182.120101928711
1684,183.632781982422
1683,188.309906005859
1682,188.684371948242
1681,183.147552490234
1680,179.740280151367
1679,183.750946044922
1678,194.807800292969
1677,199.641372680664
1676,195.27018737793
1675,196.416244506836
1674,201.59944152832
1673,200.892211914063
1672,193.183990478516
1671,188.045059204102
1670,204.547866821289
1669,226.660598754883
1668,227.286758422852
1667,223.275436401367
1666,228.715698242188
1665,237.496124267578
1664,248.493942260742
1663,262.980499267578
1662,274.523193359375
1661,283.466430664063
1660,302.60595703125
1659,327.088043212891
1658,343.992889404297
1657,360.051147460938
1656,380.779724121094
1655,401.253173828125
1654,422.542938232422
1653,448.842407226563
1652,476.014862060547
1651,505.291168212891
1650,550.444885253906
1649,607.703125
1648,663.493591308594
1647,726.095153808594
1646,803.681884765625
1645,892.115905761719
1644,1000.35015869141
1643,1144.49951171875
1642,1316.17712402344
1641,1510.15771484375
1640,1744.50366210938
1639,2032.51196289063
1638,2373.71923828125
1637,2726.32983398438
1636,3055.17407226563
1635,3372.85546875
1634,3669.66845703125
1633,3906.84399414063
1632,4036.98486328125
1631,4029.43725585938
1630,3902.58520507813
1629,3662.38012695313
1628,3302.41455078125
1627,2882.42309570313
1626,2479.55200195313
1625,2133.95874023438
1624,1859.90246582031
1623,1649.39379882813
1622,1499.81262207031
1621,1404.0576171875
1620,1330.06420898438
1619,1256.83728027344
1618,1186.93737792969
1617,1145.24084472656
1616,1152.86608886719
1615,1173.36096191406
1614,1197.49072265625
1613,1271.83129882813
1612,1378.12109375
1611,1469.36193847656
1610,1572.39501953125
1609,1712.58435058594
1608,1876.38903808594
1607,2029.35632324219
1606,2136.927734375
1605,2229.54028320313
1604,2317.05810546875
1603,2330.02026367188
1602,2274.31909179688
1601,2216.990234375
1600,2140.95263671875
1599,2015.89013671875
1598,1858.03649902344
1597,1689.7373046875
1596,1530.13244628906
1595,1380.25512695313
1594,1234.21569824219
1593,1090.04077148438
1592,965.417419433594
1591,893.372863769531
1590,835.324523925781
1589,743.5146484375
1588,674.066711425781
1587,648.788391113281
1586,611.490966796875
1585,568.429809570313
1584,558.554443359375
1583,569.353820800781
1582,576.524963378906
1581,562.114074707031
1580,543.997131347656
1579,558.143188476563
1578,588.891174316406
1577,609.404602050781
1576,607.646728515625
1575,589.8974609375
1574,574.447387695313
1573,554.237060546875
1572,519.124755859375
1571,480.232177734375
1570,449.382263183594
1569,432.674072265625
1568,415.569641113281
1567,383.229431152344
1566,356.742248535156
1565,346.489807128906
1564,336.562255859375
1563,322.343719482422
1562,307.866088867188
1561,296.045776367188
1560,290.229370117188
1559,294.471710205078
1558,299.980346679688
1557,291.743835449219
1556,281.898803710938
1555,283.388702392578
1554,287.369598388672
1553,293.136108398438
1552,309.539764404297
1551,325.565887451172
1550,328.969818115234
1549,334.292877197266
1548,359.795379638672
1547,417.953033447266
1546,480.931213378906
1545,511.819793701172
1544,540.006530761719
1543,585.74267578125
1542,622.935119628906
1541,645.431884765625
1540,660.049499511719
1539,632.775573730469
1538,546.902770996094
1537,460.095703125
1536,395.096313476563
1535,330.584167480469
1534,281.543273925781
1533,266.826232910156
1532,258.171600341797
1531,241.214004516602
1530,232.973190307617
1529,231.936370849609
1528,226.697860717773
1527,222.309722900391
1526,223.98063659668
1525,228.246475219727
1524,230.117431640625
1523,226.120483398438
1522,225.491592407227
1521,233.999847412109
1520,235.753936767578
1519,229.403472900391
1518,232.507080078125
1517,239.946929931641
1516,239.175506591797
1515,238.350128173828
1514,245.22053527832
1513,258.445281982422
1512,268.600280761719
1511,266.753967285156
1510,276.043487548828
1509,307.356079101563
1508,320.573059082031
1507,310.474212646484
1506,311.794586181641
1505,328.16015625
1504,348.615386962891
1503,366.838043212891
1502,384.515930175781
1501,412.223510742188
1500,443.206237792969
1499,463.379028320313
1498,483.163269042969
1497,513.050903320313
1496,547.817565917969
1495,578.955993652344
1494,597.913269042969
1493,605.203186035156
1492,606.168273925781
1491,608.376953125
1490,617.658386230469
1489,636.04150390625
1488,656.082397460938
1487,667.2978515625
1486,673.244567871094
1485,679.835571289063
1484,689.268188476563
1483,701.409240722656
1482,716.272338867188
1481,747.960693359375
1480,799.443115234375
1479,821.613403320313
1478,815.532104492188
1477,858.361999511719
1476,935.9794921875
1475,985.422058105469
1474,1017.27069091797
1473,1064.63427734375
1472,1158.5087890625
1471,1270.26696777344
1470,1328.07409667969
1469,1375.0126953125
1468,1477.44213867188
1467,1602.43872070313
1466,1713.87670898438
1465,1800.84057617188
1464,1857.64807128906
1463,1887.37353515625
1462,1926.55126953125
1461,2001.34948730469
1460,2091.54956054688
1459,2207.77294921875
1458,2390.873046875
1457,2600.56665039063
1456,2787.98120117188
1455,3024.51293945313
1454,3324.6591796875
1453,3573.90478515625
1452,3791.59301757813
1451,4085.81640625
1450,4406.1865234375
1449,4674.02685546875
1448,4892.20263671875
1447,5076.15966796875
1446,5237.45849609375
1445,5354.11279296875
1444,5389.37890625
1443,5328.13916015625
1442,5179.76611328125
1441,4987.93212890625
1440,4764.04736328125
1439,4492.39208984375
1438,4205.77783203125
1437,3941.84448242188
1436,3683.65258789063
1435,3435.37841796875
1434,3244.00219726563
1433,3096.84985351563
1432,2946.51147460938
1431,2804.85571289063
1430,2690.32202148438
1429,2588.41625976563
1428,2498.52807617188
1427,2439.4072265625
1426,2406.39672851563
1425,2380.39965820313
1424,2340.22827148438
1423,2284.43041992188
1422,2247.92016601563
1421,2227.11059570313
1420,2186.13134765625
1419,2141.701171875
1418,2120.91455078125
1417,2106.11450195313
1416,2076.84692382813
1415,2023.72021484375
1414,1959.33618164063
1413,1907.86901855469
1412,1868.76623535156
1411,1827.6689453125
1410,1758.41223144531
1409,1656.96240234375
1408,1547.62670898438
1407,1436.83740234375
1406,1322.2060546875
1405,1217.009765625
1404,1128.75634765625
1403,1043.22241210938
1402,953.750427246094
1401,866.140197753906
1400,800.43994140625
1399,771.720642089844
1398,749.124206542969
1397,709.380065917969
1396,662.614135742188
1395,622.771362304688
1394,601.473266601563
1393,591.455810546875
1392,580.587158203125
1391,567.566955566406
1390,551.83056640625
1389,531.377563476563
1388,515.860595703125
1387,518.495788574219
1386,518.999328613281
1385,499.422576904297
1384,482.800231933594
1383,478.804748535156
1382,471.051971435547
1381,459.905517578125
1380,455.139526367188
1379,449.672454833984
1378,439.569244384766
1377,441.601806640625
1376,456.972747802734
1375,466.299346923828
1374,469.016540527344
1373,473.999084472656
1372,477.429748535156
1371,478.308380126953
1370,489.4072265625
1369,511.257263183594
1368,530.127746582031
1367,542.051879882813
1366,550.558288574219
1365,566.309753417969
1364,595.465209960938
1363,631.84375
1362,676.104431152344
1361,734.1044921875
1360,784.587097167969
1359,808.236022949219
1358,847.086303710938
1357,926.02099609375
1356,1011.67456054688
1355,1094.31982421875
1354,1190.12658691406
1353,1295.47583007813
1352,1400.89990234375
1351,1511.8583984375
1350,1622.29626464844
1349,1701.67260742188
1348,1754.21276855469
1347,1808.0068359375
1346,1816.53967285156
1345,1725.28198242188
1344,1573.01025390625
1343,1414.73217773438
1342,1296.01782226563
1341,1220.11584472656
1340,1157.9365234375
1339,1110.36865234375
1338,1085.78198242188
1337,1070.62353515625
1336,1052.72302246094
1335,1030.37829589844
1334,1007.27178955078
1333,989.147338867188
1332,968.965637207031
1331,939.690734863281
1330,913.718566894531
1329,898.558532714844
1328,886.805236816406
1327,876.055419921875
1326,869.546691894531
1325,870.575927734375
1324,884.80859375
1323,926.103820800781
1322,991.968811035156
1321,1050.5244140625
1320,1102.25598144531
1319,1174.62341308594
1318,1259.23547363281
1317,1333.2578125
1316,1383.41186523438
1315,1404.69555664063
1314,1402.57678222656
1313,1374.52368164063
1312,1312.62902832031
1311,1234.11083984375
1310,1165.73767089844
1309,1123.55920410156
1308,1106.3671875
1307,1086.39501953125
1306,1060.19458007813
1305,1049.65930175781
1304,1062.13195800781
1303,1093.84558105469
1302,1128.80151367188
1301,1151.37939453125
1300,1153.82336425781
1299,1147.52197265625
1298,1159.59985351563
1297,1181.67358398438
1296,1192.4716796875
1295,1205.12866210938
1294,1232.98889160156
1293,1268.11828613281
1292,1305.06884765625
1291,1344.3212890625
1290,1382.54943847656
1289,1418.54125976563
1288,1474.97241210938
1287,1565.00158691406
1286,1659.59484863281
1285,1750.27270507813
1284,1862.01354980469
1283,1995.92053222656
1282,2138.46875
1281,2297.59350585938
1280,2488.05517578125
1279,2721.11938476563
1278,2986.64990234375
1277,3247.1572265625
1276,3519.95068359375
1275,3855.92065429688
1274,4223.681640625
1273,4574.78759765625
1272,4921.20556640625
1271,5269.18994140625
1270,5593.27099609375
1269,5865.64111328125
1268,6060.24072265625
1267,6159.3623046875
1266,6155.59228515625
1265,6066.28759765625
1264,5901.75830078125
1263,5645.92529296875
1262,5299.27392578125
1261,4885.775390625
1260,4448.79296875
1259,4039.38500976563
1258,3693.32153320313
1257,3406.54150390625
1256,3090.7236328125
1255,2745.419921875
1254,2492.3974609375
1253,2319.25073242188
1252,2129.79858398438
1251,1941.44702148438
1250,1796.19165039063
1249,1676.4140625
1248,1562.41552734375
1247,1450.29248046875
1246,1350.04455566406
1245,1277.87866210938
1244,1212.00268554688
1243,1128.34509277344
1242,1065.13793945313
1241,1035.96032714844
1240,976.446960449219
1239,892.228576660156
1238,865.687927246094
1237,868.069091796875
1236,822.018432617188
1235,757.450988769531
1234,718.434020996094
1233,696.110961914063
1232,675.277404785156
1231,645.129333496094
1230,615.723815917969
1229,607.19775390625
1228,599.667785644531
1227,572.022033691406
1226,557.177978515625
1225,572.810241699219
1224,588.439819335938
1223,590.9609375
1222,589.604309082031
1221,591.308044433594
1220,600.932678222656
1219,622.11865234375
1218,651.327575683594
1217,669.0078125
1216,677.983642578125
1215,711.734985351563
1214,773.298400878906
1213,843.996520996094
1212,921.345886230469
1211,1010.49621582031
1210,1119.43017578125
1209,1254.10852050781
1208,1415.03967285156
1207,1585.01501464844
1206,1733.25598144531
1205,1863.76147460938
1204,1989.81359863281
1203,2074.0927734375
1202,2079.00708007813
1201,2004.71752929688
1200,1866.38842773438
1199,1691.63830566406
1198,1505.62377929688
1197,1329.06091308594
1196,1169.82348632813
1195,1031.59484863281
1194,922.726013183594
1193,844.585388183594
1192,783.531127929688
1191,742.148620605469
1190,739.316101074219
1189,758.123901367188
1188,767.930847167969
1187,786.324279785156
1186,834.353454589844
1185,896.508605957031
1184,957.18798828125
1183,1010.79119873047
1182,1053.43859863281
1181,1081.79943847656
1180,1090.78723144531
1179,1072.70495605469
1178,1012.51281738281
1177,913.996032714844
1176,828.184265136719
1175,777.14453125
1174,737.969970703125
1173,704.395202636719
1172,683.966491699219
1171,678.818298339844
1170,689.261962890625
1169,717.647766113281
1168,765.397155761719
1167,831.552978515625
1166,923.817687988281
1165,1058.44250488281
1164,1236.35095214844
1163,1448.98986816406
1162,1691.11169433594
1161,1954.18627929688
1160,2215.94384765625
1159,2451.14526367188
1158,2632.83911132813
1157,2710.04150390625
1156,2618.96142578125
1155,2396.6201171875
1154,2126.49584960938
1153,1839.71728515625
1152,1558.99548339844
1151,1328.07214355469
1150,1160.44763183594
1149,1019.99017333984
1148,895.932556152344
1147,801.180114746094
1146,729.317321777344
1145,668.31591796875
1144,626.8046875
1143,607.886291503906
1142,587.30517578125
1141,552.533996582031
1140,513.295654296875
1139,482.853820800781
1138,472.668304443359
1137,467.996063232422
1136,448.830474853516
1135,424.639038085938
1134,407.219970703125
1133,396.058166503906
1132,388.101379394531
1131,379.669311523438
1130,373.942169189453
1129,376.933258056641
1128,375.871429443359
1127,357.553131103516
1126,340.916473388672
1125,340.811126708984
1124,345.403564453125
1123,346.828704833984
1122,346.847137451172
1121,346.165313720703
1120,344.875549316406
1119,347.944458007813
1118,359.353790283203
1117,370.680908203125
1116,374.550231933594
1115,372.731628417969
1114,371.697723388672
1113,381.500854492188
1112,398.791778564453
1111,410.415222167969
1110,407.960968017578
1109,391.003875732422
1108,382.153442382813
1107,395.207000732422
1106,411.161407470703
1105,415.806335449219
1104,408.156768798828
1103,401.816650390625
1102,415.783874511719
1101,427.057556152344
1100,407.483306884766
1099,390.225830078125
1098,403.228210449219
1097,423.649749755859
1096,434.260925292969
1095,436.282287597656
1094,435.603424072266
1093,439.974365234375
1092,449.504638671875
1091,460.581665039063
1090,470.238800048828
1089,477.321960449219
1088,484.84375
1087,494.754608154297
1086,506.623291015625
1085,524.771606445313
1084,555.651306152344
1083,582.843872070313
1082,585.728576660156
1081,587.249633789063
1080,608.004028320313
1079,621.316955566406
1078,616.211547851563
1077,621.760314941406
1076,639.117919921875
1075,639.902587890625
1074,631.303955078125
1073,639.259887695313
1072,663.781982421875
1071,692.315856933594
1070,702.802124023438
1069,694.791687011719
1068,712.844360351563
1067,764.503662109375
1066,809.173706054688
1065,832.531799316406
1064,842.498229980469
1063,855.064270019531
1062,885.165283203125
1061,930.160400390625
1060,978.857055664063
1059,1011.09680175781
1058,1036.84301757813
1057,1106.18469238281
1056,1199.28491210938
1055,1244.36730957031
1054,1268.95446777344
1053,1337.40063476563
1052,1431.5546875
1051,1524.37512207031
1050,1637.15966796875
1049,1772.04956054688
1048,1885.76928710938
1047,1990.58215332031
1046,2154.90478515625
1045,2362.09350585938
1044,2551.123046875
1043,2744.02709960938
1042,2988.01708984375
1041,3301.0615234375
1040,3674.9580078125
1039,4060.69189453125
1038,4461.2060546875
1037,4950.33154296875
1036,5514.861328125
1035,6074.8857421875
1034,6631.41259765625
1033,7208.5859375
1032,7736.83544921875
1031,8139.92138671875
1030,8404.529296875
1029,8541.767578125
1028,8583.97265625
1027,8520.7744140625
1026,8300.48828125
1025,7955.03515625
1024,7563.3125
1023,7132.50537109375
1022,6646.69091796875
1021,6116.685546875
1020,5568.7578125
1019,5049.34130859375
1018,4579.38037109375
1017,4140.77734375
1016,3746.40966796875
1015,3433.796875
1014,3181.3740234375
1013,2945.58862304688
1012,2749.43359375
1011,2626.55639648438
1010,2569.9521484375
1009,2574.50317382813
1008,2655.33935546875
1007,2827.19848632813
1006,3102.810546875
1005,3517.57421875
1004,4116.44580078125
1003,4874.46826171875
1002,5720.94970703125
1001,6532.42822265625
1000,7133.74560546875
999,7248.2822265625
998,6743.33740234375
997,5776.52685546875
996,4608.43359375
995,3567.35229492188
994,2786.81494140625
993,2252.357421875
992,1907.68249511719
991,1686.71862792969
990,1556.80212402344
989,1483.33862304688
988,1402.9921875
987,1292.12072753906
986,1198.51611328125
985,1127.5654296875
984,1036.15686035156
983,921.754516601563
982,810.831726074219
981,729.282287597656
980,689.891662597656
979,652.823425292969
978,592.165588378906
977,551.759826660156
976,548.189453125
975,538.313659667969
974,511.03662109375
973,491.538787841797
972,477.920074462891
971,453.224639892578
970,428.722198486328
969,420.853424072266
968,417.553436279297
967,406.78466796875
966,395.378051757813
965,386.524322509766
964,373.201110839844
963,358.929779052734
962,357.722503662109
961,364.769378662109
960,364.363677978516
959,356.792755126953
958,347.873077392578
957,336.854431152344
956,324.619323730469
955,321.025177001953
954,327.411529541016
953,328.566375732422
952,320.243591308594
951,311.470123291016
950,302.964508056641
949,290.556884765625
948,282.646148681641
947,288.627532958984
946,294.667572021484
945,289.065246582031
944,286.123321533203
943,292.001647949219
942,289.545532226563
941,278.421661376953
940,280.229400634766
939,292.555603027344
938,295.215881347656
937,290.088134765625
936,288.098663330078
935,285.338165283203
934,277.29443359375
933,274.039489746094
932,282.1044921875
931,294.119171142578
930,302.535858154297
929,302.492889404297
928,298.641906738281
927,302.840698242188
926,312.494110107422
925,317.566040039063
924,317.750823974609
923,317.501159667969
922,324.718841552734
921,342.888458251953
920,362.202270507813
919,375.310577392578
918,382.475494384766
917,388.217407226563
916,400.433990478516
915,419.845977783203
914,442.795257568359
913,473.904388427734
912,517.506774902344
911,556.079284667969
910,577.319274902344
909,607.062072753906
908,655.509338378906
907,685.807678222656
906,682.680603027344
905,667.414855957031
904,646.309387207031
903,611.1220703125
902,571.421569824219
901,544.255737304688
900,521.299255371094
899,490.272979736328
898,465.745147705078
897,456.868316650391
896,439.524810791016
895,404.862487792969
894,380.230590820313
893,374.214782714844
892,369.346008300781
891,360.341033935547
890,352.713531494141
889,349.077667236328
888,349.337097167969
887,347.844207763672
886,339.93310546875
885,331.986358642578
884,328.860015869141
883,325.551147460938
882,320.058410644531
881,317.607177734375
880,323.933441162109
879,343.695831298828
878,368.322357177734
877,383.182525634766
876,406.771850585938
875,467.121215820313
874,551.863464355469
873,642.013305664063
872,743.296569824219
871,838.203430175781
870,844.036987304688
869,739.249084472656
868,610.714599609375
867,512.137878417969
866,450.766387939453
865,421.0224609375
864,410.295135498047
863,412.323059082031
862,423.016662597656
861,432.322265625
860,432.354400634766
859,429.967224121094
858,434.964965820313
857,456.278869628906
856,491.503356933594
855,520.977722167969
854,540.279907226563
853,563.263732910156
852,601.677185058594
851,662.494873046875
850,730.84033203125
849,782.838989257813
848,808.429443359375
847,803.126708984375
846,764.871704101563
845,699.988464355469
844,634.268371582031
843,587.516662597656
842,563.965576171875
841,560.301635742188
840,566.257751464844
839,574.832702636719
838,582.66064453125
837,592.242797851563
836,607.878662109375
835,624.019165039063
834,634.074279785156
833,643.655151367188
832,658.928466796875
831,678.417175292969
830,700.392578125
829,725.29541015625
828,755.106079101563
827,793.267333984375
826,837.208801269531
825,878.869384765625
824,914.525512695313
823,945.428833007813
822,987.682189941406
821,1057.59924316406
820,1137.11596679688
819,1210.279296875
818,1306.24377441406
817,1442.64599609375
816,1587.744140625
815,1739.04870605469
814,1952.88830566406
813,2269.67456054688
812,2705.85888671875
811,3289.74194335938
810,4068.75561523438
809,5174.21240234375
808,6798.07080078125
807,9212.701171875
806,12684.1015625
805,17306.421875
804,23030.380859375
803,29513.4453125
802,35729.125
801,39352.5390625
800,38967.91796875
799,34789.5703125
798,28220.08203125
797,21693.482421875
796,16378.8115234375
795,12406.2314453125
794,9518.9296875
793,7313.12255859375
792,5679.7568359375
791,4583.49658203125
790,3828.91479492188
789,3242.54174804688
788,2833.74072265625
787,2591.77490234375
786,2401.38671875
785,2218.04345703125
784,2113.51586914063
783,2081.30737304688
782,2031.54699707031
781,1972.93774414063
780,1983.45043945313
779,2073.12133789063
778,2214.09741210938
777,2375.61547851563
776,2531.43115234375
775,2678.537109375
774,2794.5537109375
773,2782.31127929688
772,2596.15625
771,2325.57641601563
770,2045.54809570313
769,1783.88647460938
768,1558.35900878906
767,1378.78942871094
766,1235.888671875
765,1108.45483398438
764,1004.40490722656
763,941.874145507813
762,893.706298828125
761,826.195495605469
760,762.383972167969
759,729.293334960938
758,713.099731445313
757,696.369201660156
756,672.639343261719
755,644.750366210938
754,627.980834960938
753,620.200317382813
752,598.109741210938
751,567.468994140625
750,558.1083984375
749,561.770446777344
748,548.545166015625
747,521.009033203125
746,495.381958007813
745,475.842071533203
744,462.290679931641
743,454.265930175781
742,448.078063964844
741,431.399993896484
740,403.978149414063
739,392.437164306641
738,405.536437988281
737,421.345031738281
736,427.805816650391
735,426.673797607422
734,425.576416015625
733,434.085144042969
732,438.157836914063
731,415.101806640625
730,382.114440917969
729,367.322540283203
728,365.056976318359
727,360.208557128906
726,342.429779052734
725,312.047821044922
724,294.348815917969
723,299.893371582031
722,303.639221191406
721,293.7080078125
720,282.351898193359
719,274.962829589844
718,267.883178710938
717,260.316955566406
716,254.008773803711
715,249.779281616211
714,247.747711181641
713,247.24186706543
712,247.412979125977
711,248.285110473633
710,249.59700012207
709,248.979766845703
708,245.448165893555
707,243.07292175293
706,243.584899902344
705,242.419982910156
704,238.945404052734
703,239.318603515625
702,243.826019287109
701,246.019485473633
700,248.574340820313
699,261.012145996094
698,278.282623291016
697,289.240631103516
696,310.602783203125
695,367.727081298828
694,457.616912841797
693,572.280395507813
692,725.692016601563
691,909.407287597656
